file_path,filename,device_family,device_id,state,distance_label,probe_id,domain,channel_mode,channels,start_time,increment_sec,sample_count,is_duplicate,quality_flags
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile10.csv,NewFile10.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile11.csv,NewFile11.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile12.csv,NewFile12.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile13.csv,NewFile13.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile14.csv,NewFile14.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile15.csv,NewFile15.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile16.csv,NewFile16.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile17.csv,NewFile17.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile18.csv,NewFile18.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile19.csv,NewFile19.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile2.csv,NewFile2.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile20.csv,NewFile20.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile21.csv,NewFile21.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile22.csv,NewFile22.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile23.csv,NewFile23.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile24.csv,NewFile24.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile25.csv,NewFile25.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile3.csv,NewFile3.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile4.csv,NewFile4.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile5.csv,NewFile5.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile6.csv,NewFile6.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile7.csv,NewFile7.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile8.csv,NewFile8.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/time domain (far ch1 close ch2)/NewFile9.csv,NewFile9.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-1.csv,FREAK-domain-1.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-10.csv,FREAK-domain-10.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-11.csv,FREAK-domain-11.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-12.csv,FREAK-domain-12.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-13.csv,FREAK-domain-13.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-14.csv,FREAK-domain-14.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-15.csv,FREAK-domain-15.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-16.csv,FREAK-domain-16.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-17.csv,FREAK-domain-17.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-18.csv,FREAK-domain-18.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-19.csv,FREAK-domain-19.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-2.csv,FREAK-domain-2.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-20.csv,FREAK-domain-20.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-21.csv,FREAK-domain-21.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-22.csv,FREAK-domain-22.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-23.csv,FREAK-domain-23.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-24.csv,FREAK-domain-24.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-25.csv,FREAK-domain-25.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-3.csv,FREAK-domain-3.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-4.csv,FREAK-domain-4.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-5.csv,FREAK-domain-5.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-6.csv,FREAK-domain-6.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-7.csv,FREAK-domain-7.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-8.csv,FREAK-domain-8.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe1/freq/FREAK-domain-9.csv,FREAK-domain-9.csv,motor,motor_2,on,ch1_far_ch2_close,probe_1,freq,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-1.csv,FREAK-domain-1.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-10.csv,FREAK-domain-10.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-11.csv,FREAK-domain-11.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-12.csv,FREAK-domain-12.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-13.csv,FREAK-domain-13.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-14.csv,FREAK-domain-14.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-15.csv,FREAK-domain-15.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-16.csv,FREAK-domain-16.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-17.csv,FREAK-domain-17.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-18.csv,FREAK-domain-18.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-19.csv,FREAK-domain-19.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-2.csv,FREAK-domain-2.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-20.csv,FREAK-domain-20.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-21.csv,FREAK-domain-21.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-22.csv,FREAK-domain-22.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-23.csv,FREAK-domain-23.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-24.csv,FREAK-domain-24.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-25.csv,FREAK-domain-25.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-26.csv,FREAK-domain-26.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-27.csv,FREAK-domain-27.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-28.csv,FREAK-domain-28.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-29.csv,FREAK-domain-29.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-3.csv,FREAK-domain-3.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-30.csv,FREAK-domain-30.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-31.csv,FREAK-domain-31.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-32.csv,FREAK-domain-32.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-33.csv,FREAK-domain-33.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-34.csv,FREAK-domain-34.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-35.csv,FREAK-domain-35.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-4.csv,FREAK-domain-4.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-5.csv,FREAK-domain-5.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-6.csv,FREAK-domain-6.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-7.csv,FREAK-domain-7.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-8.csv,FREAK-domain-8.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/FREAK-domain-9.csv,FREAK-domain-9.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,unknown,,,,600,False,no_channel_column|missing_timing_metadata
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile1 (1).csv,NewFile1 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile10 (1).csv,NewFile10 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile11 (1).csv,NewFile11 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile12 (1).csv,NewFile12 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile13 (1).csv,NewFile13 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile14 (1).csv,NewFile14 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile15 (1).csv,NewFile15 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile16 (1).csv,NewFile16 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile17 (1).csv,NewFile17 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile18 (1).csv,NewFile18 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile19 (1).csv,NewFile19 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile2 (1).csv,NewFile2 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile20 (1).csv,NewFile20 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile21 (1).csv,NewFile21 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile22 (1).csv,NewFile22 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile23 (1).csv,NewFile23 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile24 (1).csv,NewFile24 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile25 (1).csv,NewFile25 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile26.csv,NewFile26.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile27.csv,NewFile27.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile28.csv,NewFile28.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile29.csv,NewFile29.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile3 (1).csv,NewFile3 (1).csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,True,duplicate
Motor_Data/MOTOR_2_ON/MOTOR2_ON_Probe2/time domain (distant ch1 close ch2)/NewFile30.csv,NewFile30.csv,motor,motor_2,on,ch1_distant_ch2_close,probe_2,time,dual,"CH1,CH2",-0.03,5e-05,1200,False,ok
